,link,metro,price_meter,index,desc,price,address,pub_datetime
3484,https://www.cian.ru/rent/flat/225646516/,Улица Академика Янгеля,Комм.платеживключены(безсчётчиков),3483,"1-комн. кв., 36 м², 2/16 этаж",35000/мес.,"Москва, ЮАО, р-н Чертаново Южное, м. Улица Академика Янгеля, Россошанская улица, 3К1А",2020-03-14 16:28:00
1524,https://www.cian.ru/rent/flat/225646516/,Улица Академика Янгеля,Комм.платеживключены(безсчётчиков),1523,"1-комн. кв., 36 м², 2/16 этаж",35000/мес.,"Москва, ЮАО, р-н Чертаново Южное, м. Улица Академика Янгеля, Россошанская улица, 3К1А",2020-03-14 16:28:00
8048,https://www.cian.ru/rent/flat/225646516/,Улица Академика Янгеля,Комм.платеживключены(безсчётчиков),8047,"1-комн. кв., 36 м², 2/16 этаж",35000/мес.,"Москва, ЮАО, р-н Чертаново Южное, м. Улица Академика Янгеля, Россошанская улица, 3К1А",2020-03-14 16:28:00
4576,https://www.cian.ru/rent/flat/225646516/,Улица Академика Янгеля,Комм.платеживключены(безсчётчиков),4575,"1-комн. кв., 36 м², 2/16 этаж",35000/мес.,"Москва, ЮАО, р-н Чертаново Южное, м. Улица Академика Янгеля, Россошанская улица, 3К1А",2020-03-14 16:28:00
4884,https://www.cian.ru/rent/flat/225646516/,Улица Академика Янгеля,Комм.платеживключены(безсчётчиков),4883,"1-комн. кв., 36 м², 2/16 этаж",35000/мес.,"Москва, ЮАО, р-н Чертаново Южное, м. Улица Академика Янгеля, Россошанская улица, 3К1А",2020-03-14 16:28:00
4912,https://www.cian.ru/rent/flat/225646516/,Улица Академика Янгеля,Комм.платеживключены(безсчётчиков),4911,"1-комн. кв., 36 м², 2/16 этаж",35000/мес.,"Москва, ЮАО, р-н Чертаново Южное, м. Улица Академика Янгеля, Россошанская улица, 3К1А",2020-03-14 16:28:00
5080,https://www.cian.ru/rent/flat/225646516/,Улица Академика Янгеля,Комм.платеживключены(безсчётчиков),5079,"1-комн. кв., 36 м², 2/16 этаж",35000/мес.,"Москва, ЮАО, р-н Чертаново Южное, м. Улица Академика Янгеля, Россошанская улица, 3К1А",2020-03-14 16:28:00
8412,https://www.cian.ru/rent/flat/225646516/,Улица Академика Янгеля,Комм.платеживключены(безсчётчиков),8411,"1-комн. кв., 36 м², 2/16 этаж",35000/мес.,"Москва, ЮАО, р-н Чертаново Южное, м. Улица Академика Янгеля, Россошанская улица, 3К1А",2020-03-14 16:28:00
4492,https://www.cian.ru/rent/flat/225646516/,Улица Академика Янгеля,Комм.платеживключены(безсчётчиков),4491,"1-комн. кв., 36 м², 2/16 этаж",35000/мес.,"Москва, ЮАО, р-н Чертаново Южное, м. Улица Академика Янгеля, Россошанская улица, 3К1А",2020-03-14 16:28:00
8188,https://www.cian.ru/rent/flat/225646516/,Улица Академика Янгеля,Комм.платеживключены(безсчётчиков),8187,"1-комн. кв., 36 м², 2/16 этаж",35000/мес.,"Москва, ЮАО, р-н Чертаново Южное, м. Улица Академика Янгеля, Россошанская улица, 3К1А",2020-03-14 16:28:00
8524,https://www.cian.ru/rent/flat/225646516/,Улица Академика Янгеля,Комм.платеживключены(безсчётчиков),8523,"1-комн. кв., 36 м², 2/16 этаж",35000/мес.,"Москва, ЮАО, р-н Чертаново Южное, м. Улица Академика Янгеля, Россошанская улица, 3К1А",2020-03-14 16:28:00
7936,https://www.cian.ru/rent/flat/225646516/,Улица Академика Янгеля,Комм.платеживключены(безсчётчиков),7935,"1-комн. кв., 36 м², 2/16 этаж",35000/мес.,"Москва, ЮАО, р-н Чертаново Южное, м. Улица Академика Янгеля, Россошанская улица, 3К1А",2020-03-14 16:28:00
8328,https://www.cian.ru/rent/flat/225646516/,Улица Академика Янгеля,Комм.платеживключены(безсчётчиков),8327,"1-комн. кв., 36 м², 2/16 этаж",35000/мес.,"Москва, ЮАО, р-н Чертаново Южное, м. Улица Академика Янгеля, Россошанская улица, 3К1А",2020-03-14 16:28:00
7880,https://www.cian.ru/rent/flat/225646516/,Улица Академика Янгеля,Комм.платеживключены(безсчётчиков),7879,"1-комн. кв., 36 м², 2/16 этаж",35000/мес.,"Москва, ЮАО, р-н Чертаново Южное, м. Улица Академика Янгеля, Россошанская улица, 3К1А",2020-03-14 16:28:00
4548,https://www.cian.ru/rent/flat/225646516/,Улица Академика Янгеля,Комм.платеживключены(безсчётчиков),4547,"1-комн. кв., 36 м², 2/16 этаж",35000/мес.,"Москва, ЮАО, р-н Чертаново Южное, м. Улица Академика Янгеля, Россошанская улица, 3К1А",2020-03-14 16:28:00
4968,https://www.cian.ru/rent/flat/225646516/,Улица Академика Янгеля,Комм.платеживключены(безсчётчиков),4967,"1-комн. кв., 36 м², 2/16 этаж",35000/мес.,"Москва, ЮАО, р-н Чертаново Южное, м. Улица Академика Янгеля, Россошанская улица, 3К1А",2020-03-14 16:28:00
4660,https://www.cian.ru/rent/flat/225646516/,Улица Академика Янгеля,Комм.платеживключены(безсчётчиков),4659,"1-комн. кв., 36 м², 2/16 этаж",35000/мес.,"Москва, ЮАО, р-н Чертаново Южное, м. Улица Академика Янгеля, Россошанская улица, 3К1А",2020-03-14 16:28:00
8104,https://www.cian.ru/rent/flat/225646516/,Улица Академика Янгеля,Комм.платеживключены(безсчётчиков),8103,"1-комн. кв., 36 м², 2/16 этаж",35000/мес.,"Москва, ЮАО, р-н Чертаново Южное, м. Улица Академика Янгеля, Россошанская улица, 3К1А",2020-03-14 16:28:00
4996,https://www.cian.ru/rent/flat/225646516/,Улица Академика Янгеля,Комм.платеживключены(безсчётчиков),4995,"1-комн. кв., 36 м², 2/16 этаж",35000/мес.,"Москва, ЮАО, р-н Чертаново Южное, м. Улица Академика Янгеля, Россошанская улица, 3К1А",2020-03-14 16:28:00
4856,https://www.cian.ru/rent/flat/225646516/,Улица Академика Янгеля,Комм.платеживключены(безсчётчиков),4855,"1-комн. кв., 36 м², 2/16 этаж",35000/мес.,"Москва, ЮАО, р-н Чертаново Южное, м. Улица Академика Янгеля, Россошанская улица, 3К1А",2020-03-14 16:28:00
8552,https://www.cian.ru/rent/flat/225646516/,Улица Академика Янгеля,Комм.платеживключены(безсчётчиков),8551,"1-комн. кв., 36 м², 2/16 этаж",35000/мес.,"Москва, ЮАО, р-н Чертаново Южное, м. Улица Академика Янгеля, Россошанская улица, 3К1А",2020-03-14 16:28:00
7768,https://www.cian.ru/rent/flat/225646516/,Улица Академика Янгеля,Комм.платеживключены(безсчётчиков),7767,"1-комн. кв., 36 м², 2/16 этаж",35000/мес.,"Москва, ЮАО, р-н Чертаново Южное, м. Улица Академика Янгеля, Россошанская улица, 3К1А",2020-03-14 16:28:00
4772,https://www.cian.ru/rent/flat/225646516/,Улица Академика Янгеля,Комм.платеживключены(безсчётчиков),4771,"1-комн. кв., 36 м², 2/16 этаж",35000/мес.,"Москва, ЮАО, р-н Чертаново Южное, м. Улица Академика Янгеля, Россошанская улица, 3К1А",2020-03-14 16:28:00
8160,https://www.cian.ru/rent/flat/225646516/,Улица Академика Янгеля,Комм.платеживключены(безсчётчиков),8159,"1-комн. кв., 36 м², 2/16 этаж",35000/мес.,"Москва, ЮАО, р-н Чертаново Южное, м. Улица Академика Янгеля, Россошанская улица, 3К1А",2020-03-14 16:28:00
